date,open,high,low,close,volume,ticker
2015-09-25,47.9228,47.9323,47.8849,47.9039,210495,FLOT
2015-09-28,47.9039,47.9039,47.8849,47.8944,288794,FLOT
2015-09-29,47.8849,47.9134,47.8754,47.8849,446212,FLOT
2015-09-30,47.8944,47.8944,47.8564,47.8659,274026,FLOT
2015-10-01,47.8786,47.8976,47.8122,47.8217,2138579,FLOT
2015-10-02,47.8027,47.8597,47.7932,47.7932,594166,FLOT
2015-10-05,47.7932,47.8691,47.7932,47.8312,748059,FLOT
2015-10-06,47.8312,47.8691,47.8217,47.8407,513253,FLOT
2015-10-07,47.8597,47.8597,47.8179,47.8407,297851,FLOT
2015-10-08,47.8691,47.8691,47.8312,47.8312,198187,FLOT
2015-10-09,47.8502,47.8597,47.8312,47.8407,175195,FLOT
2015-10-12,47.8312,47.8591,47.8312,47.8407,89075,FLOT
2015-10-13,47.8502,47.8786,47.8218,47.8502,260562,FLOT
2015-10-14,47.8312,47.8407,47.8122,47.8407,214279,FLOT
2015-10-15,47.8407,47.8407,47.7932,47.8312,537651,FLOT
2015-10-16,47.8786,47.8786,47.8312,47.8407,204809,FLOT
2015-10-19,47.8407,47.8597,47.8312,47.8407,222741,FLOT
2015-10-20,47.8217,47.8597,47.7837,47.8502,242891,FLOT
2015-10-21,47.8597,47.8597,47.7932,47.8027,3885175,FLOT
2015-10-22,47.8312,47.8549,47.8122,47.8312,401865,FLOT
2015-10-23,47.8407,47.8597,47.8274,47.8312,297775,FLOT
2015-10-26,47.8217,47.8407,47.8122,47.8217,909037,FLOT
2015-10-27,47.8122,47.8691,47.8122,47.8502,650102,FLOT
2015-10-28,47.8502,47.8597,47.8217,47.8312,319766,FLOT
2015-10-29,47.8502,47.8691,47.8217,47.8691,217349,FLOT
2015-10-30,47.8691,47.8691,47.8312,47.8502,226822,FLOT
2015-11-02,47.8735,47.8735,47.845,47.845,290849,FLOT
2015-11-03,47.845,47.883,47.8402,47.8545,268520,FLOT
2015-11-04,47.883,47.8918,47.845,47.8545,254245,FLOT
2015-11-05,47.902,47.902,47.845,47.864,346398,FLOT
2015-11-06,47.845,47.883,47.8355,47.883,262376,FLOT
2015-11-09,47.864,47.883,47.845,47.845,393174,FLOT
2015-11-10,47.883,47.883,47.8578,47.864,168592,FLOT
2015-11-11,47.883,47.8925,47.864,47.864,231364,FLOT
2015-11-12,47.8545,47.8925,47.8355,47.8735,255089,FLOT
2015-11-13,47.8735,47.883,47.8735,47.8735,166175,FLOT
2015-11-16,47.8545,47.8925,47.8545,47.8735,382112,FLOT
2015-11-17,47.94,47.94,47.8483,47.8735,214761,FLOT
2015-11-18,47.8735,47.8925,47.8735,47.8735,271910,FLOT
2015-11-19,47.864,47.8925,47.864,47.8925,371671,FLOT
2015-11-20,47.902,47.902,47.845,47.883,396662,FLOT
2015-11-23,47.883,47.902,47.864,47.883,241500,FLOT
2015-11-24,47.8925,47.9495,47.8738,47.8925,1064773,FLOT
2015-11-25,47.902,47.94,47.883,47.921,346323,FLOT
2015-11-27,47.9115,47.94,47.8735,47.8735,197809,FLOT
2015-11-30,47.9495,47.9495,47.8735,47.8925,1662821,FLOT
2015-12-01,47.9244,47.9244,47.8863,47.8958,1014633,FLOT
2015-12-02,47.9339,47.9529,47.8863,47.9339,1001159,FLOT
2015-12-03,47.8958,47.9244,47.8957,47.8958,335421,FLOT
2015-12-04,47.8863,47.9386,47.8863,47.9339,302972,FLOT
2015-12-07,47.8958,47.9339,47.8863,47.8958,259182,FLOT
2015-12-08,47.8958,47.9339,47.8768,47.9291,449492,FLOT
2015-12-09,47.9149,47.9244,47.8863,47.9244,305913,FLOT
2015-12-10,47.9149,47.9339,47.8768,47.8958,347496,FLOT
2015-12-11,47.8958,47.9339,47.8911,47.8958,409180,FLOT
2015-12-14,47.9244,47.9434,47.8293,47.8863,1335712,FLOT
2015-12-15,47.8958,47.9339,47.8483,47.8958,388764,FLOT
2015-12-16,47.8863,47.9244,47.8863,47.8958,301173,FLOT
2015-12-17,47.9244,47.9339,47.8863,47.9149,463424,FLOT
2015-12-18,47.9149,47.9244,47.871,47.9101,885725,FLOT
2015-12-21,47.8958,47.9339,47.8863,47.9149,1989427,FLOT
2015-12-22,47.9149,47.9339,47.8863,47.9149,663746,FLOT
2015-12-23,47.8958,47.9337,47.8673,47.9244,2152966,FLOT
2015-12-24,47.9214,47.9309,47.9024,47.9214,284500,FLOT
2015-12-28,47.9024,47.9309,47.8548,47.8644,232230,FLOT
2015-12-29,47.8834,47.9594,47.8634,47.9214,457702,FLOT
2015-12-30,47.9309,47.9499,47.9119,47.9309,336599,FLOT
2015-12-31,47.9784,47.9784,47.9024,47.9499,423442,FLOT
2016-01-04,47.9119,47.9784,47.8902,47.9404,1705934,FLOT
2016-01-05,47.9404,47.9499,47.9025,47.9309,529283,FLOT
2016-01-06,47.9499,47.9499,47.9119,47.9309,519580,FLOT
