date,open,high,low,close,volume,ticker
2015-09-25,51.9585,52.0663,51.4193,51.635,21771442,EFA
2015-09-28,51.2396,51.2755,50.5387,50.6195,18785030,EFA
2015-09-29,50.4398,50.6465,50.2152,50.5476,20216446,EFA
2015-09-30,51.3564,51.5541,50.988,51.5092,37769758,EFA
2015-10-01,51.8237,51.9225,51.2126,51.6709,20445171,EFA
2015-10-02,51.4463,52.5606,51.3295,52.5516,20793763,EFA
2015-10-05,53.2166,53.6209,53.2166,53.594,27746542,EFA
2015-10-06,53.594,53.8726,53.5311,53.6569,18133106,EFA
2015-10-07,54.25,54.4746,53.8815,54.3309,20499090,EFA
2015-10-08,53.9714,54.7622,53.9714,54.7622,16875505,EFA
2015-10-09,54.861,54.9869,54.6813,54.861,16867884,EFA
2015-10-12,54.7532,54.8341,54.6364,54.7532,9238039,EFA
2015-10-13,54.0253,54.4836,54.0074,54.0613,19519241,EFA
2015-10-14,54.2051,54.3758,54.0029,54.1691,20762189,EFA
2015-10-15,54.6004,55.1216,54.5465,55.0947,21855577,EFA
2015-10-16,55.0138,55.1037,54.8287,55.0498,23372429,EFA
2015-10-19,54.8161,54.87,54.6454,54.861,11784654,EFA
2015-10-20,54.6184,54.7802,54.5652,54.6364,12930049,EFA
2015-10-21,54.9689,54.9958,54.5735,54.6094,12731710,EFA
2015-10-22,54.915,55.4452,54.897,55.2205,28347492,EFA
2015-10-23,55.7058,55.8855,55.535,55.7687,16648539,EFA
2015-10-26,55.6878,55.7058,55.517,55.562,14032871,EFA
2015-10-27,55.1486,55.2475,54.9913,55.0767,14566400,EFA
2015-10-28,55.3014,55.7417,54.924,55.4362,17326298,EFA
2015-10-29,54.7802,55.0767,54.7802,55.0318,12842994,EFA
2015-10-30,55.0498,55.2834,54.888,54.915,19115269,EFA
2015-11-02,55.2115,55.4362,55.1441,55.4362,14749693,EFA
2015-11-03,55.0722,55.553,55.0004,55.4182,14282927,EFA
2015-11-04,55.4631,55.4887,54.9536,55.1127,21019325,EFA
2015-11-05,55.2205,55.2924,54.879,55.0138,21648095,EFA
2015-11-06,54.6723,54.8161,54.4027,54.7622,17523178,EFA
2015-11-09,54.4207,54.4836,53.9804,54.1961,23887596,EFA
2015-11-10,53.9445,54.1781,53.8546,54.1601,14471949,EFA
2015-11-11,54.6364,54.6723,54.3488,54.4387,14220000,EFA
2015-11-12,53.9714,54.1736,53.7288,53.7288,31911338,EFA
2015-11-13,53.4637,53.5446,53.1905,53.2795,26248421,EFA
2015-11-16,53.3244,53.9624,53.3019,53.9542,16939229,EFA
2015-11-17,54.1871,54.3848,53.9939,54.0972,22458621,EFA
2015-11-18,54.268,54.6634,54.1601,54.5915,15481028,EFA
2015-11-19,54.915,55.0842,54.8341,54.87,19981104,EFA
2015-11-20,55.0318,55.1306,54.7083,54.7442,18499753,EFA
2015-11-23,54.6004,54.7218,54.2904,54.4027,19432785,EFA
2015-11-24,54.0074,54.4881,53.9714,54.4117,21726972,EFA
2015-11-25,54.4926,54.6499,54.3488,54.5375,13351699,EFA
2015-11-27,54.6004,54.6364,54.5016,54.5465,6400380,EFA
2015-11-30,54.6274,54.6544,54.4477,54.5016,23366697,EFA
2015-12-01,54.9419,55.1127,54.7981,55.0767,34990656,EFA
2015-12-02,54.8251,54.9689,54.4207,54.4926,21426039,EFA
2015-12-03,54.7712,54.7981,54.0074,54.232,26897122,EFA
2015-12-04,54.0433,54.7352,54.0163,54.6723,23382087,EFA
2015-12-07,54.4207,54.4477,54.1197,54.3219,29861732,EFA
2015-12-08,53.3963,53.6254,53.23,53.5221,26323002,EFA
2015-12-09,53.5311,53.9355,53.0099,53.2795,26646706,EFA
2015-12-10,53.5221,53.585,53.2166,53.2885,20267831,EFA
2015-12-11,52.5696,52.6504,52.2011,52.273,29945022,EFA
2015-12-14,52.4977,52.5651,51.8057,52.3539,32246598,EFA
2015-12-15,52.6774,52.8571,52.4945,52.6145,37876675,EFA
2015-12-16,53.2166,53.7737,52.9739,53.6749,45167423,EFA
2015-12-17,53.612,53.6209,52.9829,52.9919,40456769,EFA
2015-12-18,52.7403,52.8122,52.4258,52.4348,41659060,EFA
2015-12-21,53.0316,53.086,52.4333,52.678,28869644,EFA
2015-12-22,52.8412,53.1494,52.6599,53.0769,29319452,EFA
2015-12-23,53.5755,53.9925,53.5483,53.9653,29782243,EFA
2015-12-24,53.7387,54.0197,53.7387,53.8746,10950492,EFA
2015-12-28,53.7568,53.784,53.5755,53.7477,28946857,EFA
2015-12-29,54.1466,54.4185,54.1285,54.2826,30796136,EFA
2015-12-30,54.0741,54.1557,53.9213,53.9562,18855450,EFA
2015-12-31,53.6027,53.6661,53.231,53.231,31818882,EFA
2016-01-04,52.4151,52.4423,51.8078,52.4151,34260214,EFA
2016-01-05,52.3109,52.397,51.9664,52.3335,23891480,EFA
2016-01-06,51.2457,51.5993,51.1732,51.4723,22412555,EFA
2016-01-07,50.5114,50.9466,50.3392,50.4027,37579395,EFA
2016-01-08,50.7018,50.7562,49.7137,49.7953,31301068,EFA
