date,open,high,low,close,volume,ticker
2015-09-25,32.6,32.659,32.2731,32.4093,8630010,VEA
2015-09-28,32.2004,32.2277,31.7191,31.7827,7232694,VEA
2015-09-29,31.701,31.7981,31.5194,31.7191,10210367,VEA
2015-09-30,32.264,32.3808,32.0315,32.3639,11450172,VEA
2015-10-01,32.5455,32.6181,32.1822,32.4547,11944139,VEA
2015-10-02,32.3548,32.9904,32.2367,32.9904,6594245,VEA
2015-10-05,33.4172,33.6533,33.3991,33.6533,5477277,VEA
2015-10-06,33.5898,33.7985,33.5898,33.6897,5664349,VEA
2015-10-07,34.0892,34.2163,33.844,34.0892,4639588,VEA
2015-10-08,34.071,34.3798,33.8894,34.3707,4215543,VEA
2015-10-09,34.4888,34.5432,34.3345,34.4434,4267770,VEA
2015-10-12,34.3435,34.4216,34.3071,34.3798,2732590,VEA
2015-10-13,34.0075,34.2254,33.9348,33.9712,7393745,VEA
2015-10-14,34.0166,34.1437,33.9167,34.0256,7472091,VEA
2015-10-15,34.3526,34.6749,34.3161,34.6522,4211446,VEA
2015-10-16,34.5432,34.6422,34.4781,34.6341,8056265,VEA
2015-10-19,34.4706,34.4978,34.3602,34.4888,3950061,VEA
2015-10-20,34.3889,34.4615,34.3162,34.3707,3867612,VEA
2015-10-21,34.5796,34.5976,34.3162,34.3435,3019536,VEA
2015-10-22,34.4888,34.861,34.4888,34.7521,4527003,VEA
2015-10-23,35.0154,35.138,34.911,35.0699,4939466,VEA
2015-10-26,35.0154,35.0245,34.9065,34.9428,3311275,VEA
2015-10-27,34.7067,34.7339,34.5796,34.6341,3714731,VEA
2015-10-28,34.7521,35.0336,34.5205,34.8248,4545623,VEA
2015-10-29,34.4434,34.6114,34.4252,34.5705,3988640,VEA
2015-10-30,34.6341,34.7612,34.5251,34.5432,8678979,VEA
2015-11-02,34.7158,34.8792,34.6885,34.8792,4404562,VEA
2015-11-03,34.6795,34.961,34.6287,34.8792,4448552,VEA
2015-11-04,34.8883,34.9065,34.5705,34.6522,4603249,VEA
2015-11-05,34.743,34.7793,34.5343,34.6068,6804636,VEA
2015-11-06,34.3798,34.4706,34.2254,34.4434,4523042,VEA
2015-11-09,34.2617,34.2708,33.9575,34.0801,5023461,VEA
2015-11-10,33.953,34.071,33.8642,34.071,5948298,VEA
2015-11-11,34.3435,34.3798,34.18,34.2345,3887387,VEA
2015-11-12,33.9802,34.0821,33.8168,33.8259,5813204,VEA
2015-11-13,33.6806,33.6987,33.4808,33.5625,6452404,VEA
2015-11-16,33.5898,33.9712,33.5534,33.9621,9150210,VEA
2015-11-17,34.071,34.18,33.9448,34.0075,6153541,VEA
2015-11-18,34.1074,34.3616,34.0529,34.3344,5392062,VEA
2015-11-19,34.5342,34.625,34.4724,34.516,5082957,VEA
2015-11-20,34.625,34.6749,34.4343,34.4434,4761333,VEA
2015-11-23,34.3616,34.4343,34.1619,34.2345,6850728,VEA
2015-11-24,34.0347,34.3162,33.9957,34.2799,6010724,VEA
2015-11-25,34.3071,34.398,34.2254,34.3344,4139509,VEA
2015-11-27,34.3435,34.3798,34.289,34.3253,1730363,VEA
2015-11-30,34.3253,34.3707,34.2436,34.2799,6409556,VEA
2015-12-01,34.5432,34.6613,34.4888,34.6522,6266915,VEA
2015-12-02,34.516,34.5614,34.2345,34.289,6458813,VEA
2015-12-03,34.4978,34.5069,33.9757,34.1255,7369516,VEA
2015-12-04,34.0075,34.4434,34.0013,34.3707,7851653,VEA
2015-12-07,34.2254,34.2254,33.9439,34.0892,27559023,VEA
2015-12-08,33.5444,33.6533,33.4255,33.5716,7716114,VEA
2015-12-09,33.617,33.8622,33.3083,33.499,8952768,VEA
2015-12-10,33.617,33.6877,33.4626,33.4899,8758463,VEA
2015-12-11,33.0722,33.0722,32.827,32.8905,13250739,VEA
2015-12-14,33.0268,33.0722,32.6227,32.9632,17119490,VEA
2015-12-15,33.1176,33.2599,33.0268,33.0903,17785288,VEA
2015-12-16,33.499,33.8531,33.3455,33.7623,13682167,VEA
2015-12-17,33.7351,33.7441,33.3582,33.3718,14836363,VEA
2015-12-18,33.1993,33.2583,33.0177,33.0177,13327647,VEA
2015-12-21,33.384,33.448,33.046,33.2287,14329864,VEA
2015-12-22,33.3201,33.5119,33.2104,33.4754,12725960,VEA
2015-12-23,33.7495,34.0236,33.6855,34.0236,12581652,VEA
2015-12-24,33.9139,34.0236,33.85,33.9322,6669150,VEA
2015-12-28,33.8865,33.8865,33.7221,33.8317,11549863,VEA
2015-12-29,34.1241,34.2703,34.0875,34.188,8858665,VEA
2015-12-30,34.0875,34.1058,33.9505,33.9779,8108783,VEA
2015-12-31,33.8134,33.8226,33.5394,33.5485,11420134,VEA
2016-01-04,32.9912,33.046,32.644,33.046,12529448,VEA
2016-01-05,32.9638,33.0186,32.7673,33.0095,6913644,VEA
2016-01-06,32.3151,32.5161,32.2511,32.4065,10205424,VEA
2016-01-07,31.8857,32.1324,31.7578,31.7943,31306962,VEA
2016-01-08,31.9679,31.9953,31.3558,31.4015,15695234,VEA
2016-01-11,31.7486,31.7761,31.2553,31.5385,12922255,VEA
2016-01-12,31.7852,31.8103,31.3923,31.6664,9926399,VEA
2016-01-13,31.8766,31.9314,31.1,31.1913,12504769,VEA
2016-01-14,31.3192,31.7212,31.0726,31.5568,15388235,VEA
2016-01-15,30.5152,30.7527,30.2777,30.4604,21774065,VEA
2016-01-19,30.9903,30.9995,30.5272,30.7254,17414373,VEA
2016-01-20,30.1132,30.2046,29.4372,30.0219,14011581,VEA
2016-01-21,29.9031,30.4238,29.6838,30.2503,18334304,VEA
2016-01-22,30.9812,31.1822,30.9172,31.1274,14333913,VEA
2016-01-25,30.9264,31.004,30.6614,30.6797,17822639,VEA
2016-01-26,30.8716,31.2644,30.8314,31.237,6704420,VEA
2016-01-27,31.1731,31.4928,30.9081,31.036,8531036,VEA
2016-01-28,31.3649,31.3741,30.899,31.1548,10151346,VEA
2016-01-29,31.2827,31.7075,31.2644,31.6938,10950808,VEA
2016-02-01,31.4289,31.7486,31.3192,31.6299,12162484,VEA
2016-02-02,31.2279,31.237,30.8259,30.9172,7540870,VEA
2016-02-03,31.0908,31.2279,30.5472,31.1913,10570962,VEA
2016-02-04,31.0726,31.3923,30.9949,31.2553,11076494,VEA
2016-02-05,31.1365,31.1822,30.6751,30.7893,10073153,VEA
2016-02-08,30.3142,30.3325,29.9689,30.232,13906805,VEA
2016-02-09,29.6382,30.0265,29.6199,29.9031,14142433,VEA
2016-02-10,30.0402,30.2229,29.8026,29.8392,12716294,VEA
2016-02-11,29.4737,29.5925,29.1905,29.4463,27173839,VEA
2016-02-12,29.5102,29.9122,29.3916,29.9122,11300023,VEA
2016-02-16,30.433,30.497,30.1682,30.4878,9176688,VEA
2016-02-17,30.7619,31.0817,30.698,31.036,9328529,VEA
2016-02-18,31.1274,31.1887,30.8533,30.8898,8860097,VEA
2016-02-19,30.6706,30.8624,30.5701,30.835,11576308,VEA
2016-02-22,31.0543,31.2369,31.0451,31.2096,9063602,VEA
2016-02-23,30.9812,31.0269,30.6523,30.6888,6969658,VEA
2016-02-24,30.2046,30.6523,30.0676,30.5975,9895136,VEA
2016-02-25,30.7528,30.9721,30.634,30.9629,8416150,VEA
2016-02-26,31.0817,31.1365,30.8181,30.8533,5811092,VEA
2016-02-29,30.8167,30.9903,30.7071,30.7162,10145776,VEA
2016-03-01,31.1456,31.5385,31.0863,31.5111,6416991,VEA
2016-03-02,31.4746,31.7395,31.4197,31.7304,9564033,VEA
2016-03-03,31.8217,32.0738,31.8035,32.0684,6772127,VEA
2016-03-04,32.2877,32.4795,32.2237,32.3151,7626258,VEA
2016-03-07,31.9953,32.3973,31.9725,32.2877,12654209,VEA
2016-03-08,32.1141,32.1324,31.8962,31.9314,7501487,VEA
2016-03-09,32.0593,32.1598,31.9862,32.0684,5706938,VEA
2016-03-10,32.3516,32.5252,31.7898,32.041,28665017,VEA
2016-03-11,32.644,32.8907,32.6075,32.8724,5780585,VEA
2016-03-14,32.7901,32.8819,32.7167,32.7966,5980945,VEA
2016-03-15,32.457,32.5213,32.3423,32.4662,5866561,VEA
2016-03-16,32.2735,32.8424,32.2735,32.8057,8075354,VEA
2016-03-17,32.87,33.1911,32.7644,33.1086,6595385,VEA
2016-03-18,33.0902,33.1636,32.9984,33.0535,6833026,VEA
2016-03-21,32.9709,33.0535,32.8888,32.9893,5915720,VEA
2016-03-22,32.769,33.0168,32.7415,32.9526,5297791,VEA
2016-03-23,32.8516,32.8883,32.558,32.5947,5261341,VEA
2016-03-24,32.2368,32.3928,32.1726,32.3836,5802681,VEA
2016-03-28,32.6589,32.714,32.5029,32.5855,5374894,VEA
2016-03-29,32.4846,32.9709,32.3882,32.9709,4990022,VEA
2016-03-30,33.2554,33.4032,33.1579,33.2187,5391292,VEA
2016-03-31,33.0902,33.1635,32.9067,32.925,5447880,VEA
2016-04-01,32.2551,32.6038,32.2093,32.558,5803699,VEA
2016-04-04,32.6497,32.6864,32.4479,32.4846,8759581,VEA
2016-04-05,31.9248,31.9672,31.8147,31.8789,5392147,VEA
2016-04-06,32.0074,32.3928,31.9431,32.3928,5042598,VEA
2016-04-07,32.1267,32.2184,31.8514,31.934,6946287,VEA
2016-04-08,32.5396,32.6588,32.457,32.5396,5736229,VEA
2016-04-11,32.769,32.8882,32.5671,32.5671,9456189,VEA
2016-04-12,32.8424,33.1453,32.6543,33.0627,6381173,VEA
2016-04-13,33.494,33.627,33.4389,33.5857,4354788,VEA
2016-04-14,33.6958,33.7326,33.5857,33.6224,5240619,VEA
2016-04-15,33.6133,33.65,33.5307,33.5307,5351555,VEA
2016-04-18,33.4756,33.861,33.4573,33.8335,4375036,VEA
2016-04-19,34.3198,34.4758,34.274,34.4208,5620547,VEA
2016-04-20,34.4024,34.5947,34.329,34.43,4809803,VEA
2016-04-21,34.4024,34.4208,34.1409,34.2281,4594948,VEA
2016-04-22,34.2097,34.3015,34.0825,34.2005,5629519,VEA
2016-04-25,34.0629,34.0812,33.9436,34.0537,4449664,VEA
2016-04-26,34.2097,34.2281,34.0721,34.1822,5341513,VEA
2016-04-27,34.0904,34.274,34.0262,34.2373,4544170,VEA
2016-04-28,33.8518,34.0996,33.7234,33.7968,9761005,VEA
2016-04-29,33.8427,33.8977,33.5582,33.6867,10557365,VEA
2016-05-02,33.962,34.0078,33.8243,33.9711,12828104,VEA
2016-05-03,33.65,33.6775,33.3563,33.4022,8450311,VEA
2016-05-04,33.1177,33.1728,32.9067,32.9984,9979401,VEA
2016-05-05,33.026,33.0994,32.8424,32.9709,7024051,VEA
2016-05-06,32.8333,33.0581,32.7874,33.0443,6478959,VEA
2016-05-09,33.0994,33.1269,32.8975,32.9342,6645895,VEA
2016-05-10,33.2095,33.4206,33.1636,33.4206,4971159,VEA
2016-05-11,33.2554,33.3563,33.1728,33.182,6016182,VEA
2016-05-12,33.4206,33.4664,33.0077,33.1544,6321914,VEA
2016-05-13,32.9067,33.026,32.7268,32.7874,5473185,VEA
2016-05-16,32.9158,33.2278,32.9158,33.1911,4570048,VEA
2016-05-17,33.1636,33.2737,32.9542,32.9984,9874182,VEA
